Code	Source	Version	Label	Specific tsv download url	Specific sdmx download url	Latest tsv download url	Latest sdmx download url	mapping file
NRG_BAL	ESTAT	14.0	Energy balance	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_BAL/14.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_BAL/14.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_BAL?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_BAL	
NRG_CONS	ESTAT	2.1	Energy consumption	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_CONS/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_CONS/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_CONS?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_CONS	
NRG_FLOW	ESTAT	1.0	Energy flows	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_FLOW/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_FLOW/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_FLOW?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_FLOW	
NRG_PRC	ESTAT	2.1	Components of energy prices	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_PRC/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_PRC/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_PRC?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_PRC	
NRG_TECH	ESTAT	1.1	Energy technologies	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_TECH/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_TECH/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NRG_TECH?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NRG_TECH	
NST07	ESTAT	1.1	Standard goods classification for transport statistics (NST 2007, 20 group)	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NST07/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NST07/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NST07?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NST07	
NSTR24	ESTAT	2.0	NST/R24 groups	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NSTR24/2.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NSTR24/2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NSTR24?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NSTR24	
NSTR_GG	ESTAT	1.1	Groups of goods based on NST/R chapters	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NSTR_GG/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NSTR_GG/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NSTR_GG?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NSTR_GG	
NUTRIENT	ESTAT	1.2	Nutrient	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NUTRIENT/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NUTRIENT/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/NUTRIENT?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/NUTRIENT	
N_ACTION	ESTAT	1.2	Number of training actions	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ACTION/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ACTION/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ACTION?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ACTION	
N_ACTIV	ESTAT	1.1	Number of active persons	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ACTIV/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ACTIV/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ACTIV?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ACTIV	
N_BOOK	ESTAT	1.1	Number of books	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_BOOK/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_BOOK/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_BOOK?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_BOOK	
N_CHILD	ESTAT	1.1	Number of children	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CHILD/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CHILD/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CHILD?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CHILD	
N_CLASS	ESTAT	1.1	Number of classes to which the intellectual property right belongs	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CLASS/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CLASS/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CLASS?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CLASS	
N_CLIENT	ESTAT	1.1	Number of clients	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CLIENT/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CLIENT/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CLIENT?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CLIENT	
N_CONTACT	ESTAT	1.3	Number of contacts	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CONTACT/1.3?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CONTACT/1.3	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_CONTACT?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_CONTACT	
N_DESIGN	ESTAT	1.2	Number of designs in application	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_DESIGN/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_DESIGN/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_DESIGN?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_DESIGN	
N_HEAD	ESTAT	1.2	Number of heads	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_HEAD/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_HEAD/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_HEAD?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_HEAD	
N_HPROB	ESTAT	1.2	Number of health problems	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_HPROB/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_HPROB/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_HPROB?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_HPROB	
N_INJURY	ESTAT	1.2	Number of accidental injuries	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_INJURY/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_INJURY/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_INJURY?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_INJURY	
N_ITEM	ESTAT	2.1	Number of items	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ITEM/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ITEM/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ITEM?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ITEM	
N_JOB	ESTAT	1.2	Number of jobs	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_JOB/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_JOB/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_JOB?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_JOB	
N_LANG	ESTAT	1.3	Number of foreign languages	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_LANG/1.3?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_LANG/1.3	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_LANG?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_LANG	
N_PARTNER	ESTAT	1.1	Number of partners	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_PARTNER/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_PARTNER/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_PARTNER?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_PARTNER	
N_PERSON	ESTAT	2.1	Number of persons	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_PERSON/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_PERSON/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_PERSON?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_PERSON	
N_PORTION	ESTAT	1.2	Number of portions	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_PORTION/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_PORTION/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_PORTION?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_PORTION	
N_ROOM	ESTAT	2.1	Number of rooms	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ROOM/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ROOM/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_ROOM?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_ROOM	
N_TRACKS	ESTAT	1.2	Number of tracks	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_TRACKS/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_TRACKS/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_TRACKS?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_TRACKS	
N_UNEMP	ESTAT	1.1	Number of unemployed persons	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_UNEMP/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_UNEMP/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_UNEMP?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_UNEMP	
N_VEHICL	ESTAT	1.2	Number of vehicles	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_VEHICL/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_VEHICL/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_VEHICL?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_VEHICL	
N_VESSEL	ESTAT	1.2	Number of vessels	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_VESSEL/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_VESSEL/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/N_VESSEL?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/N_VESSEL	
OBS_FLAG	ESTAT	1.33	Observation status (Flag)	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OBS_FLAG/1.33?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OBS_FLAG/1.33	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OBS_FLAG?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OBS_FLAG	
OBS_STATUS	ESTAT	2.0	Observation status (Flag)	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OBS_STATUS/2.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OBS_STATUS/2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OBS_STATUS?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OBS_STATUS	
OBZONE	ESTAT	1.2	Objective zones (CAP)	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OBZONE/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OBZONE/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OBZONE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OBZONE	
OCCUR	ESTAT	1.2	Occurence	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OCCUR/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OCCUR/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OCCUR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OCCUR	
OGA_FAM	ESTAT	1.0	Other gainful activity of the family members	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_FAM/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_FAM/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_FAM?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_FAM	
OGA_HLD	ESTAT	1.2	Other gainful activity of the holder	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_HLD/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_HLD/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_HLD?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_HLD	
OGA_NRH	ESTAT	1.0	Other gainful activity of the holder (not related to the agricultural holding)	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_NRH/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_NRH/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_NRH?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_NRH	
OGA_RH	ESTAT	1.0	Other gainful activity of the holder (related to the agricultural holding)	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_RH/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_RH/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_RH?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_RH	
OGA_SPOU	ESTAT	1.2	Other gainful activity of the spouse	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_SPOU/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_SPOU/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_SPOU?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_SPOU	
OGA_TYPE	ESTAT	1.0	Types of other gainful activity (OGA) related to the agricultural holding	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_TYPE/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_TYPE/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OGA_TYPE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OGA_TYPE	
OPERATOR	ESTAT	1.3	Operator/Trader	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OPERATOR/1.3?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OPERATOR/1.3	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OPERATOR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OPERATOR	
ORD_BRTH	ESTAT	1.1	Birth order	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORD_BRTH/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORD_BRTH/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORD_BRTH?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORD_BRTH	
ORGANIC	ESTAT	3.0	Organic farming	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORGANIC/3.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORGANIC/3.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORGANIC?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORGANIC	
ORG_INST	ESTAT	7.0	National and international organizations and institutions	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORG_INST/7.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORG_INST/7.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORG_INST?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORG_INST	
ORIGIN	ESTAT	1.1	Place of origin	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORIGIN/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORIGIN/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/ORIGIN?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/ORIGIN	
OWNER	ESTAT	1.4	Type of ownership	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OWNER/1.4?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OWNER/1.4	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/OWNER?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/OWNER	
PARITY	ESTAT	1.1	Number of children previously born to a woman	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/PARITY/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/PARITY/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/PARITY?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/PARITY	
PARTICIP	ESTAT	1.2	Participation	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/PARTICIP/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/PARTICIP/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/PARTICIP?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/PARTICIP	
